,qf1,qf2,qf3_1,qf3_3,qf3_4,qf3_6,qf3_7,qf3_8,qf4,qf8,qf9_4,qf9_5,qf9_6,qprod1c_1,qprod1c_2,qprod1c_10,qprod1c_11,qprod1c_12,qprod1c_3,qprod1c_5,qprod1c_6,qprod1c_14,qprod1c_7,qprod1c_8,qprod2,qprod3_2,qprod3_4,qprod3_8,qprod3_9,qprod3_10,qprod3_11,qprod3_17,qf10_1,qf10_2,qf10_3,qf10_4,qf10_5,qf10_6,qf10_7,qf10_8,qf10_9,qf10_10,qf10_11,qf10_12,qk1,qf11,qf12_1_a,qf12_1_b,qf12_2_d,qf12_3_e,qf12_3_f,qf12_4_l,qf12_6_q,qf13,qd1,qd7,qd9,qd10,AREA5,defrauded,qf9_2_3,qf9_7_8,qf9_1_9,qprod3_1_16,qprod3_3_6,qprod3_5_7_12_14,qprod3_13_15,qf12_1c_3g,qf12_4k_5m_5o_6p,fin_knowledge_score,Debtor,Perc_Fin_Lit,Saver_Spender,Planner_Easygoer,Fin_Products_Experience,Fin_Indipendence,Approach_Digitalised
59,2,0,0,1,0,0,0,0,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,2,1,2,5,2,3,1,2,2,5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,1,2,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-3.75,0.0,0.6000000000000001,-1.5,0.5,0.0,-0.0
60,1,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,1,1,5,3,1,1,5,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,3,1,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-5.25,0.25,1.8499999999999996,5.25,0.5,3.0,-0.0
61,2,0,0,1,0,1,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,3,1,-99,-99,1,-99,4,5,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,1,6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,-5.25,-0.5,5.85,6.25,3.7,0.5,-0.2
62,2,0,0,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5,4,2,1,2,2,2,2,5,5,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,1,6,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-5.5,0.75,3.3499999999999996,6.75,2.0,1.0,-0.0
63,-99,0,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,3,4,5,5,4,3,4,4,3,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,4,5,5,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.25,-3.25,2.6,-4.0,0.8,0.7,0.0
64,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,1,5,4,5,2,1,3,5,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,1,6,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-4.0,-1.75,-2.4,-3.5,0.0,0.0,-0.0
65,2,1,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,1,5,1,3,3,3,3,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,6,5,6,1,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.5,-0.5,3.0999999999999996,2.5,0.5,-1.0,-0.0
66,2,1,0,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,1,1,3,3,5,-99,3,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,6,3,6,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,-4.5,0.5,-2.0,3.5,0.0,0.0,-0.0
67,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,1,1,2,3,4,3,1,1,2,3,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,1,5,9,1,0,0,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0,0.5,-0.75,-3.9,-2.5,0.0,-2.0,-0.0
68,1,0,0,1,0,0,0,0,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,4,1,2,2,2,3,2,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,6,3,10,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,7,-4.25,0.25,5.1,6.5,0.5,1.0,-0.0
69,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,2,1,5,1,1,1,2,1,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,3,3,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,-3.75,2.0,1.1,5.0,0.6,1.0,0.0
70,2,0,0,0,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,1,1,5,1,3,3,3,4,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,3,1,1,0,0,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.75,0.5,-0.8999999999999999,2.0,0.0,-1.0,-0.0
71,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,2,2,5,2,2,1,2,3,1,3,2,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,6,3,6,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,1.0,0.5,-1.9,4.5,0.0,1.0,-0.0
72,-99,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,4,4,3,2,5,2,5,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,3,9,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,-4.5,-2.5,2.85,-0.25,0.9,0.5,-0.2
73,1,0,0,0,0,0,0,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,5,2,5,1,5,2,1,1,1,5,4,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,3,6,1,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,4.75,-1.0,-1.5,-1.0,1.0,3.8,-0.0
74,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4,3,3,-99,5,2,5,3,3,5,5,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,1,5,9,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.5,-1.75,-3.4,-4.5,0.0,-1.0,-0.0
75,3,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,2,1,5,1,3,3,3,5,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,3,1,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.0,1.5,3.0999999999999996,2.0,0.8,0.7,0.0
76,2,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,5,3,5,3,3,5,5,1,2,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,5,5,5,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,2.5,-1.0,-0.75,-0.75,0.0,0.0,-0.0
77,2,0,0,1,0,0,0,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,3,1,4,3,5,3,5,5,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,1,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,-5.5,-0.5,3.35,2.25,2.4,1.8,-0.3
78,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,5,1,5,1,2,5,3,3,5,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,1,5,3,0,1,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.5,-1.25,0.10000000000000009,3.0,0.0,0.0,-0.0
79,1,0,0,1,0,1,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,4,1,4,2,3,2,4,3,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,1,2,3,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,6,-4.75,-0.5,5.35,3.75,2.0,4.0,-0.0
80,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,4,4,4,3,2,4,1,1,1,5,5,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,4,3,5,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,1.0,0.0,4,6.25,-2.5,-2.25,1.75,0.0,-1.0,-0.0
81,2,1,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,1,5,1,5,3,2,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,3,6,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4,-4.25,0.5,-1.4,-0.5,0.0,1.0,-0.0
82,2,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,5,2,1,2,2,3,3,1,1,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,1,2,3,0,1,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4,-3.5,-0.75,5.85,6.75,0.8,1.5,-0.5
83,2,0,0,1,0,0,0,0,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,5,4,1,5,2,3,3,3,5,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,3,6,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5,-5.0,-0.5,4.35,3.75,1.4,1.0,-0.2
84,1,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,1,5,3,4,3,2,2,3,4,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,6,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,1.0,3,1.0,0.75,2.25,0.75,-0.5,1.0,-0.5
85,2,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,1,5,5,5,3,2,1,4,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,5,3,1,3,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-1.75,-1.0,-1.9,-5.0,0.0,0.0,-0.0
86,2,0,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,2,2,4,2,5,3,1,3,5,5,3,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,0,6,5,1,3,0,0,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-2.75,-0.25,4.75,-0.25,0.8,0.5,-0.5
87,1,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,1,5,2,4,3,3,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4,1,1,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,7,-4.5,0.25,-0.8999999999999999,1.5,0.0,2.0,-0.0
88,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,5,1,5,1,1,5,1,5,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,7,1,6,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,-4.5,2.0,4.6,5.0,1.5,0.5,0.0
89,2,0,0,1,0,0,0,0,1,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,4,1,4,3,3,3,4,3,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,5,6,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7,-4.75,0.75,5.35,3.25,2.7,2.7,0.0
90,2,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,2,3,1,5,1,3,3,3,2,4,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,6,5,2,3,0,0,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,7,-2.25,0.75,3.1,1.0,0.3,0.5,-0.5
91,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,5,1,5,4,3,3,2,2,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,5,5,6,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.0,-0.25,-0.8999999999999999,-1.5,0.0,-2.0,-0.0
92,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,3,1,5,1,2,2,3,3,5,3,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,3,3,2,3,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,3,-4.5,0.0,2.1,2.0,0.9,1.7,-0.3
93,2,-99,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-99,3,1,-99,2,-99,3,1,1,3,4,4,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,7,1,6,3,0,0,0,0,0.0,0.0,0.0,0.0,-99.0,-99.0,4,1.5,-2.0,2.0,0.5,0.7,-1.0,0.0
94,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,2,3,3,4,2,3,3,3,3,2,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,1,3,0,0,0,0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,2,2.0,-2.25,-4.25,-2.25,0.0,0.0,-0.0
95,2,1,0,1,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2,2,3,2,3,3,2,3,3,4,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,1,2,3,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,3,-2.0,-1.25,3.35,3.25,1.4,1.2,-1.2
96,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,4,1,4,1,3,2,3,2,4,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,5,2,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,1.0,1.0,3,-1.25,0.5,-1.75,0.75,0.0,-2.0,-0.0
97,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,2,4,3,2,4,5,3,4,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,6,3,1,3,0,0,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-4.5,-0.75,4.25,2.75,0.5,1.0,-0.0
98,2,0,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,1,5,4,5,3,1,1,5,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0,7,7,6,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,-3.5,-3.75,2.5,-3.5,1.1,1.0,-0.3
99,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,4,1,2,1,1,3,4,2,4,-99,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,5,3,6,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-2.5,0.5,1.6,5.0,0.0,1.0,-0.0
100,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,4,3,5,5,3,3,5,1,5,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,2,3,2,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.0,-3.0,-1.75,-1.25,0.0,0.0,-0.0
101,2,0,0,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,5,5,1,5,1,2,1,5,1,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,3,1,5,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,7,-4.5,-2.5,4.6,4.0,2.0,0.0,0.8
102,2,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,5,1,5,1,2,3,1,1,5,5,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4,-3.5,-1.0,-2.0,0.5,0.0,0.0,-0.0
103,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5,4,3,5,1,-99,2,3,4,2,1,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4,3,2,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4,4.5,-1.0,-0.3999999999999999,6.0,0.0,1.0,-0.0
104,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,4,1,5,3,5,3,4,5,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,5,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-5.25,0.25,0.3500000000000001,-0.75,0.0,1.0,-0.0
105,2,1,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,2,5,2,-99,2,4,2,5,4,3,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1,4,5,2,5,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,5,-3.25,1.0,-3.0,1.0,0.0,0.0,-1.0
106,3,1,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,-99,5,1,-99,-99,1,1,3,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,5,1,1,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0,-1.0,-1.9,-0.5,0.4,-1.0,-0.3
107,2,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,3,2,5,2,4,3,3,2,5,3,4,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,5,3,10,5,0,1,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-4.0,-1.75,-1.75,0.25,0.0,1.0,-0.0
108,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,-99,1,-99,1,1,5,-99,-99,1,5,-99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,1,5,9,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-1,3.5,0.0,-2.0,0.0,0.0,-2.0,-0.0
109,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,1,4,3,2,3,5,3,5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,1,2,5,0,1,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0,-5.0,-2.75,-1.4,3.0,0.0,-1.0,-0.0
110,1,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,2,3,3,3,3,3,4,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,3,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-6,2.0,2.25,3.35,2.75,1.3,3.3,-0.8
111,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,5,1,5,1,1,3,3,1,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,3,1,2,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,-4.0,-0.5,4.6,5.5,1.1,0.5,0.0
112,1,1,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,-99,3,2,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,6,3,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.25,0.5,-0.8999999999999999,3.5,0.0,1.0,-0.0
113,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,1,2,-99,-99,5,-99,1,1,5,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,7,3,1,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,1.0,-1,-2.25,-2.5,-4.0,-3.0,0.0,-2.0,-0.0
114,-99,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,3,2,-99,5,1,2,2,4,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,1,5,5,1,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4,-1.5,-1.5,-0.8999999999999999,0.0,0.0,0.0,-0.0
115,2,0,0,1,0,1,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,5,4,1,4,3,2,3,4,5,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,7,1,6,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,-5.25,0.5,6.35,4.25,3.2,0.5,0.0
116,2,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,5,1,5,1,3,3,2,2,4,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4,3,1,5,0,0,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,6,-2.0,-1.5,0.10000000000000009,2.0,0.0,-1.0,-0.0
117,3,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,1,3,4,2,5,2,1,5,5,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,3,9,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.0,-2.0,-1.9,-3.0,0.0,-1.0,-0.0
